split_seed,clause_category,model,threshold,missing_precision,missing_recall,missing_f1,missing_auroc,balanced_accuracy,n_test,n_missing_test,n_present_test,val_missing_f1_at_selected_threshold
43,No-Solicit Of Employees,TextOnly,0.27999999999999997,0.9206349206349206,0.9914529914529915,0.9547325102880658,0.8282828282828284,0.5411810411810412,128,117,11,0.951048951048951
43,No-Solicit Of Employees,TextPlusLayout,0.24999999999999994,0.92,0.9829059829059829,0.9504132231404959,0.7785547785547786,0.5369075369075369,128,117,11,0.9436619718309859
43,Non-Compete,FrequencyPrior,0.05,0.78125,1.0,0.8771929824561403,0.5,0.5,128,100,28,
43,Non-Compete,TextOnly,0.3999999999999999,0.8648648648648649,0.96,0.909952606635071,0.8742857142857142,0.7121428571428572,128,100,28,0.916030534351145
43,Non-Compete,TextPlusLayout,0.37999999999999995,0.9166666666666666,0.88,0.8979591836734694,0.8875,0.7971428571428572,128,100,28,0.9105691056910569
43,Non-Disparagement,FrequencyPrior,0.05,0.953125,1.0,0.976,0.5,0.5,128,122,6,
43,Non-Disparagement,TextOnly,0.3999999999999999,0.959349593495935,0.9672131147540983,0.963265306122449,0.7472677595628414,0.5669398907103825,128,122,6,0.9864864864864865
43,Non-Disparagement,TextPlusLayout,0.05,0.953125,1.0,0.976,0.5204918032786885,0.5,128,122,6,0.9801324503311258
43,Non-Transferable License,FrequencyPrior,0.05,0.7578125,1.0,0.8622222222222222,0.5,0.5,128,97,31,
43,Non-Transferable License,TextOnly,0.4599999999999999,0.8461538461538461,0.7938144329896907,0.8191489361702128,0.7765214499501164,0.671100764881942,128,97,31,0.8952380952380953
43,Non-Transferable License,TextPlusLayout,0.3999999999999999,0.8924731182795699,0.8556701030927835,0.8736842105263158,0.8719654140339208,0.7665447289657465,128,97,31,0.9230769230769231
43,Notice Period To Terminate Renewal,FrequencyPrior,0.05,0.7734375,1.0,0.8722466960352423,0.5,0.5,128,99,29,
43,Notice Period To Terminate Renewal,TextOnly,0.43999999999999995,0.8378378378378378,0.9393939393939394,0.8857142857142857,0.7903169627307558,0.6593521421107629,128,99,29,0.916030534351145
43,Notice Period To Terminate Renewal,TextPlusLayout,0.24,0.8016528925619835,0.9797979797979798,0.8818181818181818,0.7600139324277255,0.576105886450714,128,99,29,0.9375
43,Parties,FrequencyPrior,0.05,0.0859375,1.0,0.15827338129496402,0.5,0.5,128,11,117,
43,Parties,TextOnly,0.29,0.11538461538461539,0.8181818181818182,0.20224719101123595,0.7187257187257187,0.6142191142191142,128,11,117,0.36
43,Parties,TextPlusLayout,0.5499999999999999,0.3157894736842105,0.5454545454545454,0.4,0.7428127428127428,0.7171717171717171,128,11,117,0.5
43,Post-Termination Services,FrequencyPrior,0.05,0.609375,1.0,0.7572815533980582,0.5,0.5,128,78,50,
43,Post-Termination Services,TextOnly,0.33999999999999997,0.6324786324786325,0.9487179487179487,0.7589743589743589,0.7143589743589743,0.5443589743589743,128,78,50,0.8403361344537815
43,Post-Termination Services,TextPlusLayout,0.26999999999999996,0.7029702970297029,0.9102564102564102,0.7932960893854749,0.8074358974358975,0.6551282051282051,128,78,50,0.8518518518518519
43,Price Restrictions,FrequencyPrior,0.05,0.9609375,1.0,0.9800796812749004,0.5,0.5,128,123,5,
43,Price Restrictions,TextOnly,0.05,0.9609375,1.0,0.9800796812749004,0.7772357723577236,0.5,128,123,5,0.9868421052631579
43,Price Restrictions,TextPlusLayout,0.05,0.9609375,1.0,0.9800796812749004,0.6780487804878048,0.5,128,123,5,0.9868421052631579
43,Renewal Term,FrequencyPrior,0.05,0.6640625,1.0,0.7981220657276995,0.5,0.5,128,85,43,
43,Renewal Term,TextOnly,0.3499999999999999,0.7017543859649122,0.9411764705882353,0.8040201005025126,0.7852257181942544,0.5752393980848153,128,85,43,0.8225806451612904
43,Renewal Term,TextPlusLayout,0.29,0.7333333333333333,0.9058823529411765,0.8105263157894737,0.7693570451436388,0.6273597811217511,128,85,43,0.8596491228070176
43,Revenue/Profit Sharing,FrequencyPrior,0.05,0.703125,1.0,0.8256880733944955,0.5,0.5,128,90,38,
43,Revenue/Profit Sharing,TextOnly,0.37999999999999995,0.7435897435897436,0.9666666666666667,0.8405797101449275,0.7868421052631579,0.5885964912280701,128,90,38,0.8907563025210085
43,Revenue/Profit Sharing,TextPlusLayout,0.37999999999999995,0.8191489361702128,0.8555555555555555,0.8369565217391305,0.8461988304093567,0.704093567251462,128,90,38,0.8785046728971962
43,Rofr/Rofo/Rofn,FrequencyPrior,0.05,0.8828125,1.0,0.9377593360995851,0.5,0.5,128,113,15,
43,Rofr/Rofo/Rofn,TextOnly,0.48999999999999994,0.9196428571428571,0.911504424778761,0.9155555555555556,0.7504424778761062,0.6557522123893805,128,113,15,0.8833333333333333
43,Rofr/Rofo/Rofn,TextPlusLayout,0.35999999999999993,0.9174311926605505,0.8849557522123894,0.9009009009009009,0.7250737463126844,0.6424778761061947,128,113,15,0.8925619834710744
43,Termination For Convenience,FrequencyPrior,0.05,0.6875,1.0,0.8148148148148148,0.5,0.5,128,88,40,
43,Termination For Convenience,TextOnly,0.38999999999999996,0.7094017094017094,0.9431818181818182,0.8097560975609757,0.7176136363636364,0.5465909090909091,128,88,40,0.7863247863247863
43,Termination For Convenience,TextPlusLayout,0.29,0.6885245901639344,0.9545454545454546,0.8,0.6417613636363637,0.5022727272727273,128,88,40,0.7796610169491526
43,Third Party Beneficiary,FrequencyPrior,0.05,0.9453125,1.0,0.9718875502008032,0.5,0.5,128,121,7,
43,Third Party Beneficiary,TextOnly,0.3,0.9453125,1.0,0.9718875502008032,0.6587957497048407,0.5,128,121,7,0.972972972972973
43,Third Party Beneficiary,TextPlusLayout,0.24999999999999994,0.9444444444444444,0.9834710743801653,0.9635627530364372,0.6776859504132232,0.49173553719008267,128,121,7,0.972972972972973
43,Uncapped Liability,FrequencyPrior,0.05,0.8203125,1.0,0.9012875536480687,0.5,0.5,128,105,23,
43,Uncapped Liability,TextOnly,0.38999999999999996,0.8660714285714286,0.9238095238095239,0.8940092165898618,0.8169772256728779,0.6358178053830228,128,105,23,0.8869565217391304
43,Uncapped Liability,TextPlusLayout,0.3,0.8867924528301887,0.8952380952380953,0.8909952606635071,0.8687370600414078,0.6867494824016563,128,105,23,0.8695652173913043
43,Volume Restriction,FrequencyPrior,0.05,0.828125,1.0,0.905982905982906,0.5,0.5,128,106,22,
43,Volume Restriction,TextOnly,0.5199999999999999,0.8878504672897196,0.8962264150943396,0.892018779342723,0.7272727272727273,0.6753859348198971,128,106,22,0.907563025210084
43,Volume Restriction,TextPlusLayout,0.42999999999999994,0.875,0.8584905660377359,0.8666666666666667,0.7851629502572899,0.6337907375643225,128,106,22,0.896551724137931
43,Warranty Duration,FrequencyPrior,0.05,0.8984375,1.0,0.9465020576131687,0.5,0.5,128,115,13,
43,Warranty Duration,TextOnly,0.4699999999999999,0.9814814814814815,0.9217391304347826,0.9506726457399103,0.94314381270903,0.8839464882943144,128,115,13,0.9552238805970149
43,Warranty Duration,TextPlusLayout,0.18,0.912,0.991304347826087,0.95,0.8575250836120402,0.5725752508361204,128,115,13,0.9219858156028369
44,Affiliate License-Licensee,FrequencyPrior,0.05,0.9296875,1.0,0.9635627530364372,0.5,0.5,128,119,9,
44,Affiliate License-Licensee,TextOnly,0.05,0.9296875,1.0,0.9635627530364372,0.7525676937441643,0.5,128,119,9,0.9154929577464789
44,Affiliate License-Licensee,TextPlusLayout,0.25999999999999995,0.956140350877193,0.9159663865546218,0.9356223175965666,0.8197945845004668,0.6802054154995332,128,119,9,0.9473684210526315
44,Affiliate License-Licensor,FrequencyPrior,0.05,0.96875,1.0,0.9841269841269841,0.5,0.5,128,124,4,
44,Affiliate License-Licensor,TextOnly,0.05,0.96875,1.0,0.9841269841269841,0.8608870967741935,0.5,128,124,4,0.9664429530201343
44,Affiliate License-Licensor,TextPlusLayout,0.18,0.9761904761904762,0.9919354838709677,0.984,0.905241935483871,0.6209677419354839,128,124,4,0.9795918367346939
44,Agreement Date,FrequencyPrior,0.05,0.6640625,1.0,0.7981220657276995,0.5,0.5,128,85,43,
44,Agreement Date,TextOnly,0.05,0.6640625,1.0,0.7981220657276995,0.5444596443228453,0.5,128,85,43,0.8759124087591241
44,Agreement Date,TextPlusLayout,0.05,0.6666666666666666,0.9882352941176471,0.7962085308056872,0.7225718194254446,0.5057455540355678,128,85,43,0.8823529411764706
44,Anti-Assignment,FrequencyPrior,0.05,0.265625,1.0,0.41975308641975306,0.5,0.5,128,34,94,
44,Anti-Assignment,TextOnly,0.5199999999999999,0.5652173913043478,0.38235294117647056,0.45614035087719296,0.7518773466833543,0.6379849812265331,128,34,94,0.7
44,Anti-Assignment,TextPlusLayout,0.4799999999999999,0.5945945945945946,0.6470588235294118,0.6197183098591549,0.8473091364205256,0.7437421777221527,128,34,94,0.75
44,Audit Rights,FrequencyPrior,0.05,0.578125,1.0,0.7326732673267327,0.5,0.5,128,74,54,
44,Audit Rights,TextOnly,0.4599999999999999,0.7159090909090909,0.8513513513513513,0.7777777777777778,0.8203203203203204,0.6941941941941943,128,74,54,0.86
44,Audit Rights,TextPlusLayout,0.19999999999999996,0.6666666666666666,0.9459459459459459,0.7821229050279329,0.8508508508508509,0.6488988988988988,128,74,54,0.8073394495412844
44,Cap On Liability,FrequencyPrior,0.05,0.46875,1.0,0.6382978723404256,0.5,0.5,128,60,68,
44,Cap On Liability,TextOnly,0.4699999999999999,0.6,0.7,0.6461538461538462,0.7531862745098039,0.6441176470588235,128,60,68,0.7894736842105263
44,Cap On Liability,TextPlusLayout,0.35999999999999993,0.6986301369863014,0.85,0.7669172932330827,0.8443627450980392,0.763235294117647,128,60,68,0.8266666666666667
44,Change Of Control,FrequencyPrior,0.05,0.734375,1.0,0.8468468468468469,0.5,0.5,128,94,34,
44,Change Of Control,TextOnly,0.33999999999999997,0.7520661157024794,0.9680851063829787,0.8465116279069768,0.7249687108886108,0.5428660826032541,128,94,34,0.8769230769230769
44,Change Of Control,TextPlusLayout,0.22999999999999998,0.7719298245614035,0.9361702127659575,0.8461538461538461,0.7287234042553191,0.5857321652065082,128,94,34,0.8818897637795275
44,Competitive Restriction Exception,FrequencyPrior,0.05,0.8671875,1.0,0.9288702928870293,0.5,0.5,128,111,17,
44,Competitive Restriction Exception,TextOnly,0.42999999999999994,0.8760330578512396,0.954954954954955,0.9137931034482759,0.7276099629040805,0.5363010068892422,128,111,17,0.8872180451127819
44,Competitive Restriction Exception,TextPlusLayout,0.27999999999999997,0.8879310344827587,0.9279279279279279,0.9074889867841409,0.8155802861685214,0.5816110227874933,128,111,17,0.916030534351145
44,Covenant Not To Sue,FrequencyPrior,0.05,0.8125,1.0,0.896551724137931,0.5,0.5,128,104,24,
44,Covenant Not To Sue,TextOnly,0.05,0.8125,1.0,0.896551724137931,0.7167467948717948,0.5,128,104,24,0.9305555555555556
44,Covenant Not To Sue,TextPlusLayout,0.05,0.8125,1.0,0.896551724137931,0.8108974358974359,0.5,128,104,24,0.9305555555555556
44,Document Name,FrequencyPrior,0.05,0.1171875,1.0,0.2097902097902098,0.5,0.5,128,15,113,
44,Document Name,TextOnly,0.49999999999999994,0.4,0.26666666666666666,0.32,0.8353982300884956,0.6067846607669617,128,15,113,0.5263157894736842
44,Document Name,TextPlusLayout,0.63,0.35714285714285715,0.3333333333333333,0.3448275862068966,0.7952802359882006,0.6268436578171092,128,15,113,0.7368421052631579
44,Effective Date,FrequencyPrior,0.05,0.546875,1.0,0.7070707070707071,0.5,0.5,128,70,58,
44,Effective Date,TextOnly,0.3499999999999999,0.5511811023622047,1.0,0.7106598984771574,0.645320197044335,0.5086206896551724,128,70,58,0.7704918032786885
44,Effective Date,TextPlusLayout,0.19,0.6018518518518519,0.9285714285714286,0.7303370786516854,0.6970443349753694,0.5935960591133005,128,70,58,0.7964601769911505
44,Exclusivity,FrequencyPrior,0.05,0.703125,1.0,0.8256880733944955,0.5,0.5,128,90,38,
44,Exclusivity,TextOnly,0.43999999999999995,0.8105263157894737,0.8555555555555555,0.8324324324324325,0.7564327485380117,0.6909356725146198,128,90,38,0.7924528301886793
44,Exclusivity,TextPlusLayout,0.33999999999999997,0.8137254901960784,0.9222222222222223,0.8645833333333334,0.834795321637427,0.7111111111111111,128,90,38,0.780952380952381
44,Expiration Date,FrequencyPrior,0.05,0.1953125,1.0,0.32679738562091504,0.5,0.5,128,25,103,
44,Expiration Date,TextOnly,0.49999999999999994,0.6,0.48,0.5333333333333333,0.8178640776699029,0.7011650485436893,128,25,103,0.6206896551724138
44,Expiration Date,TextPlusLayout,0.8799999999999999,0.8,0.32,0.45714285714285713,0.8097087378640777,0.6502912621359224,128,25,103,0.7
44,Governing Law,FrequencyPrior,0.05,0.1328125,1.0,0.23448275862068965,0.5,0.5,128,17,111,
44,Governing Law,TextOnly,0.41999999999999993,0.37037037037037035,0.5882352941176471,0.45454545454545453,0.6724960254372019,0.7175410704822469,128,17,111,0.7333333333333333
44,Governing Law,TextPlusLayout,0.8999999999999999,1.0,0.29411764705882354,0.45454545454545453,0.7917329093799682,0.6470588235294118,128,17,111,0.8695652173913043
44,Insurance,FrequencyPrior,0.05,0.59375,1.0,0.7450980392156863,0.5,0.5,128,76,52,
44,Insurance,TextOnly,0.4499999999999999,0.6422018348623854,0.9210526315789473,0.7567567567567568,0.8013663967611336,0.5855263157894737,128,76,52,0.8849557522123894
44,Insurance,TextPlusLayout,0.37999999999999995,0.7471264367816092,0.8552631578947368,0.7975460122699386,0.8211032388663967,0.7160931174089069,128,76,52,0.8703703703703703
44,Ip Ownership Assignment,FrequencyPrior,0.05,0.78125,1.0,0.8771929824561403,0.5,0.5,128,100,28,
44,Ip Ownership Assignment,TextOnly,0.35999999999999993,0.825,0.99,0.9,0.7996428571428571,0.62,128,100,28,0.8455284552845529
44,Ip Ownership Assignment,TextPlusLayout,0.26999999999999996,0.8157894736842105,0.93,0.8691588785046729,0.7639285714285714,0.5900000000000001,128,100,28,0.8521739130434782
44,Irrevocable Or Perpetual License,FrequencyPrior,0.05,0.890625,1.0,0.9421487603305785,0.5,0.5,128,114,14,
44,Irrevocable Or Perpetual License,TextOnly,0.36999999999999994,0.9105691056910569,0.9824561403508771,0.9451476793248945,0.9141604010025062,0.5983709273182957,128,114,14,0.9402985074626866
44,Irrevocable Or Perpetual License,TextPlusLayout,0.20999999999999996,0.9166666666666666,0.9649122807017544,0.9401709401709402,0.9367167919799498,0.62531328320802,128,114,14,0.9323308270676691
44,Joint Ip Ownership,FrequencyPrior,0.05,0.9296875,1.0,0.9635627530364372,0.5,0.5,128,119,9,
44,Joint Ip Ownership,TextOnly,0.31999999999999995,0.9291338582677166,0.9915966386554622,0.959349593495935,0.8739495798319328,0.4957983193277311,128,119,9,0.950354609929078
44,Joint Ip Ownership,TextPlusLayout,0.21999999999999997,0.9285714285714286,0.9831932773109243,0.9551020408163265,0.907563025210084,0.49159663865546216,128,119,9,0.9645390070921985
44,License Grant,FrequencyPrior,0.05,0.4921875,1.0,0.6596858638743456,0.5,0.5,128,63,65,
44,License Grant,TextOnly,0.37999999999999995,0.6288659793814433,0.9682539682539683,0.7625,0.895970695970696,0.7072039072039072,128,63,65,0.8484848484848485
44,License Grant,TextPlusLayout,0.4099999999999999,0.8153846153846154,0.8412698412698413,0.828125,0.8967032967032967,0.8283272283272283,128,63,65,0.8809523809523809
44,Liquidated Damages,FrequencyPrior,0.05,0.8828125,1.0,0.9377593360995851,0.5,0.5,128,113,15,
44,Liquidated Damages,TextOnly,0.05,0.8828125,1.0,0.9377593360995851,0.7716814159292036,0.5,128,113,15,0.9305555555555556
44,Liquidated Damages,TextPlusLayout,0.05,0.8828125,1.0,0.9377593360995851,0.7964601769911505,0.5,128,113,15,0.9305555555555556
44,Minimum Commitment,FrequencyPrior,0.05,0.6328125,1.0,0.7751196172248804,0.5,0.5,128,81,47,
44,Minimum Commitment,TextOnly,0.3999999999999999,0.6638655462184874,0.9753086419753086,0.79,0.8056212240609403,0.5621224060940373,128,81,47,0.8760330578512396
44,Minimum Commitment,TextPlusLayout,0.07,0.6328125,1.0,0.7751196172248804,0.8857368006304176,0.5,128,81,47,0.8396946564885496
44,Most Favored Nation,FrequencyPrior,0.05,0.96875,1.0,0.9841269841269841,0.5,0.5,128,124,4,
44,Most Favored Nation,TextOnly,0.05,0.96875,1.0,0.9841269841269841,0.8024193548387096,0.5,128,124,4,0.9523809523809523
44,Most Favored Nation,TextPlusLayout,0.05,0.968503937007874,0.9919354838709677,0.9800796812749004,0.8850806451612904,0.4959677419354839,128,124,4,0.9523809523809523
44,No-Solicit Of Customers,FrequencyPrior,0.05,0.921875,1.0,0.959349593495935,0.5,0.5,128,118,10,
44,No-Solicit Of Customers,TextOnly,0.36999999999999994,0.943089430894309,0.9830508474576272,0.9626556016597511,0.7161016949152542,0.6415254237288136,128,118,10,0.958904109589041
44,No-Solicit Of Customers,TextPlusLayout,0.05,0.921875,1.0,0.959349593495935,0.8177966101694915,0.5,128,118,10,0.9523809523809523
44,No-Solicit Of Employees,FrequencyPrior,0.05,0.859375,1.0,0.9243697478991597,0.5,0.5,128,110,18,
44,No-Solicit Of Employees,TextOnly,0.30999999999999994,0.873015873015873,1.0,0.9322033898305084,0.8813131313131313,0.5555555555555556,128,110,18,0.9295774647887324
44,No-Solicit Of Employees,TextPlusLayout,0.05,0.859375,1.0,0.9243697478991597,0.7722222222222221,0.5,128,110,18,0.9230769230769231
44,Non-Compete,FrequencyPrior,0.05,0.8125,1.0,0.896551724137931,0.5,0.5,128,104,24,
44,Non-Compete,TextOnly,0.4699999999999999,0.8775510204081632,0.8269230769230769,0.8514851485148515,0.8100961538461539,0.6634615384615384,128,104,24,0.8380952380952381
44,Non-Compete,TextPlusLayout,0.36999999999999994,0.8952380952380953,0.9038461538461539,0.8995215311004785,0.7900641025641025,0.7227564102564102,128,104,24,0.8468468468468469
44,Non-Disparagement,FrequencyPrior,0.05,0.8984375,1.0,0.9465020576131687,0.5,0.5,128,115,13,
44,Non-Disparagement,TextOnly,0.05,0.8984375,1.0,0.9465020576131687,0.7565217391304349,0.5,128,115,13,0.9733333333333334
44,Non-Disparagement,TextPlusLayout,0.31999999999999995,0.896,0.9739130434782609,0.9333333333333333,0.7150501672240803,0.48695652173913045,128,115,13,0.9795918367346939
44,Non-Transferable License,FrequencyPrior,0.05,0.796875,1.0,0.8869565217391304,0.5,0.5,128,102,26,
44,Non-Transferable License,TextOnly,0.36999999999999994,0.8392857142857143,0.9215686274509803,0.8785046728971962,0.7903469079939669,0.6146304675716441,128,102,26,0.8709677419354839
44,Non-Transferable License,TextPlusLayout,0.25999999999999995,0.8545454545454545,0.9215686274509803,0.8867924528301887,0.7990196078431373,0.6530920060331825,128,102,26,0.8739495798319328
44,Notice Period To Terminate Renewal,FrequencyPrior,0.05,0.828125,1.0,0.905982905982906,0.5,0.5,128,106,22,
44,Notice Period To Terminate Renewal,TextOnly,0.3499999999999999,0.8278688524590164,0.9528301886792453,0.8859649122807017,0.717409948542024,0.49914236706689535,128,106,22,0.8484848484848485
44,Notice Period To Terminate Renewal,TextPlusLayout,0.38999999999999996,0.8585858585858586,0.8018867924528302,0.8292682926829268,0.6972555746140651,0.5827615780445969,128,106,22,0.8793103448275862
44,Parties,FrequencyPrior,0.05,0.1328125,1.0,0.23448275862068965,0.5,0.5,128,17,111,
44,Parties,TextOnly,0.29,0.22033898305084745,0.7647058823529411,0.34210526315789475,0.7604663487016428,0.6751457339692634,128,17,111,0.34146341463414637
44,Parties,TextPlusLayout,0.62,0.4,0.35294117647058826,0.375,0.6560678325384207,0.6359300476947536,128,17,111,0.5
44,Post-Termination Services,FrequencyPrior,0.05,0.65625,1.0,0.7924528301886793,0.5,0.5,128,84,44,
44,Post-Termination Services,TextOnly,0.41999999999999993,0.6851851851851852,0.8809523809523809,0.7708333333333334,0.7551406926406928,0.5541125541125541,128,84,44,0.8108108108108109
44,Post-Termination Services,TextPlusLayout,0.4099999999999999,0.8554216867469879,0.8452380952380952,0.8502994011976048,0.8582251082251081,0.7862554112554112,128,84,44,0.7956989247311828
44,Price Restrictions,FrequencyPrior,0.05,0.9765625,1.0,0.9881422924901185,0.5,0.5,128,125,3,
44,Price Restrictions,TextOnly,0.05,0.9765625,1.0,0.9881422924901185,0.504,0.5,128,125,3,0.9664429530201343
44,Price Restrictions,TextPlusLayout,0.05,0.9765625,1.0,0.9881422924901185,0.45066666666666666,0.5,128,125,3,0.9594594594594594
44,Renewal Term,FrequencyPrior,0.05,0.671875,1.0,0.8037383177570093,0.5,0.5,128,86,42,
44,Renewal Term,TextOnly,0.4599999999999999,0.782608695652174,0.8372093023255814,0.8089887640449438,0.8034330011074198,0.6805094130675526,128,86,42,0.819047619047619
44,Renewal Term,TextPlusLayout,0.31999999999999995,0.7087378640776699,0.8488372093023255,0.7724867724867724,0.7408637873754153,0.5672757475083057,128,86,42,0.8073394495412844
44,Revenue/Profit Sharing,FrequencyPrior,0.05,0.703125,1.0,0.8256880733944955,0.5,0.5,128,90,38,
44,Revenue/Profit Sharing,TextOnly,0.4599999999999999,0.8058252427184466,0.9222222222222223,0.8601036269430051,0.7997076023391813,0.697953216374269,128,90,38,0.8521739130434782
44,Revenue/Profit Sharing,TextPlusLayout,0.24999999999999994,0.7669902912621359,0.8777777777777778,0.8186528497409327,0.8345029239766082,0.6230994152046784,128,90,38,0.8468468468468469
44,Rofr/Rofo/Rofn,FrequencyPrior,0.05,0.8359375,1.0,0.9106382978723404,0.5,0.5,128,107,21,
44,Rofr/Rofo/Rofn,TextOnly,0.25999999999999995,0.8359375,1.0,0.9106382978723404,0.6969292389853138,0.5,128,107,21,0.8823529411764706
44,Rofr/Rofo/Rofn,TextPlusLayout,0.13,0.848,0.9906542056074766,0.9137931034482759,0.7819314641744548,0.5429461504227859,128,107,21,0.8888888888888888
44,Termination For Convenience,FrequencyPrior,0.05,0.6796875,1.0,0.8093023255813954,0.5,0.5,128,87,41,
44,Termination For Convenience,TextOnly,0.43999999999999995,0.7297297297297297,0.9310344827586207,0.8181818181818182,0.7179702831511073,0.599663582842725,128,87,41,0.7735849056603774
44,Termination For Convenience,TextPlusLayout,0.29,0.7241379310344828,0.9655172413793104,0.8275862068965517,0.7516119988786095,0.5925147182506308,128,87,41,0.7222222222222222
44,Third Party Beneficiary,FrequencyPrior,0.05,0.96875,1.0,0.9841269841269841,0.5,0.5,128,124,4,
44,Third Party Beneficiary,TextOnly,0.05,0.96875,1.0,0.9841269841269841,0.6895161290322581,0.5,128,124,4,0.9664429530201343
44,Third Party Beneficiary,TextPlusLayout,0.05,0.96875,1.0,0.9841269841269841,0.7137096774193548,0.5,128,124,4,0.9664429530201343
44,Uncapped Liability,FrequencyPrior,0.05,0.8203125,1.0,0.9012875536480687,0.5,0.5,128,105,23,
44,Uncapped Liability,TextOnly,0.19,0.8203125,1.0,0.9012875536480687,0.8472049689440994,0.5,128,105,23,0.8905109489051095
44,Uncapped Liability,TextPlusLayout,0.18,0.864406779661017,0.9714285714285714,0.9147982062780269,0.8861283643892339,0.637888198757764,128,105,23,0.9230769230769231
44,Unlimited/All-You-Can-Eat-License,FrequencyPrior,0.05,0.96875,1.0,0.9841269841269841,0.5,0.5,128,124,4,
44,Unlimited/All-You-Can-Eat-License,TextOnly,0.05,0.96875,1.0,0.9841269841269841,0.7419354838709677,0.5,128,124,4,0.9868421052631579
44,Unlimited/All-You-Can-Eat-License,TextPlusLayout,0.05,0.96875,1.0,0.9841269841269841,0.7399193548387097,0.5,128,124,4,0.9868421052631579
44,Volume Restriction,FrequencyPrior,0.05,0.8125,1.0,0.896551724137931,0.5,0.5,128,104,24,
44,Volume Restriction,TextOnly,0.42999999999999994,0.85,0.9807692307692307,0.9107142857142857,0.735176282051282,0.6153846153846154,128,104,24,0.9428571428571428
44,Volume Restriction,TextPlusLayout,0.06,0.8253968253968254,1.0,0.9043478260869565,0.6810897435897435,0.5416666666666666,128,104,24,0.9436619718309859
44,Warranty Duration,FrequencyPrior,0.05,0.875,1.0,0.9333333333333333,0.5,0.5,128,112,16,
44,Warranty Duration,TextOnly,0.5099999999999999,0.9351851851851852,0.9017857142857143,0.9181818181818182,0.9017857142857143,0.7321428571428572,128,112,16,0.9230769230769231
44,Warranty Duration,TextPlusLayout,0.32999999999999996,0.9137931034482759,0.9464285714285714,0.9298245614035088,0.8125,0.6607142857142857,128,112,16,0.9104477611940298
