split_seed,clause_category,model,precision,recall,f1,auroc
44,Exclusivity,TextPlusLayoutPlusRetrieval,0.5370370370370371,0.7631578947368421,0.6304347826086957,0.8254385964912281
44,Expiration Date,TextOnly,0.8807339449541285,0.9320388349514563,0.9056603773584906,0.8710679611650485
44,Expiration Date,TextPlusLayout,0.9019607843137255,0.8932038834951457,0.8975609756097561,0.8190291262135923
44,Expiration Date,TextPlusLayoutPlusRetrieval,0.8979591836734694,0.8543689320388349,0.8756218905472637,0.8601941747572815
44,Governing Law,TextOnly,0.9230769230769231,0.972972972972973,0.9473684210526315,0.8097509273979862
44,Governing Law,TextPlusLayout,0.9285714285714286,0.9369369369369369,0.9327354260089686,0.8150503444621091
44,Governing Law,TextPlusLayoutPlusRetrieval,0.9310344827586207,0.972972972972973,0.9515418502202643,0.9072602013778485
44,Insurance,TextOnly,0.8648648648648649,0.6153846153846154,0.7191011235955056,0.9309210526315789
44,Insurance,TextPlusLayout,0.75,0.75,0.75,0.8699392712550607
44,Insurance,TextPlusLayoutPlusRetrieval,0.6981132075471698,0.7115384615384616,0.7047619047619048,0.8284412955465587
44,Ip Ownership Assignment,TextOnly,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.8671428571428571
44,Ip Ownership Assignment,TextPlusLayout,0.5405405405405406,0.7142857142857143,0.6153846153846154,0.8107142857142856
44,Ip Ownership Assignment,TextPlusLayoutPlusRetrieval,0.4838709677419355,0.5357142857142857,0.5084745762711864,0.8164285714285714
44,Irrevocable Or Perpetual License,TextOnly,0.6,0.8571428571428571,0.7058823529411765,0.955513784461153
44,Irrevocable Or Perpetual License,TextPlusLayout,0.5,0.8571428571428571,0.631578947368421,0.9448621553884712
44,Irrevocable Or Perpetual License,TextPlusLayoutPlusRetrieval,0.5,0.7142857142857143,0.5882352941176471,0.9204260651629073
44,Joint Ip Ownership,TextOnly,0.2857142857142857,0.2222222222222222,0.25,0.9084967320261439
44,Joint Ip Ownership,TextPlusLayout,0.3157894736842105,0.6666666666666666,0.42857142857142855,0.8963585434173669
44,Joint Ip Ownership,TextPlusLayoutPlusRetrieval,0.2,0.2222222222222222,0.21052631578947367,0.73109243697479
44,License Grant,TextOnly,0.9649122807017544,0.8461538461538461,0.9016393442622951,0.9836385836385837
44,License Grant,TextPlusLayout,0.8529411764705882,0.8923076923076924,0.8721804511278195,0.9257631257631258
44,License Grant,TextPlusLayoutPlusRetrieval,0.8307692307692308,0.8307692307692308,0.8307692307692308,0.9218559218559219
44,Liquidated Damages,TextOnly,0.5714285714285714,0.5333333333333333,0.5517241379310345,0.8949852507374632
44,Liquidated Damages,TextPlusLayout,0.3125,0.6666666666666666,0.425531914893617,0.8595870206489675
44,Liquidated Damages,TextPlusLayoutPlusRetrieval,0.26666666666666666,0.5333333333333333,0.35555555555555557,0.7828908554572271
44,Minimum Commitment,TextOnly,0.8048780487804879,0.7021276595744681,0.75,0.880220646178093
44,Minimum Commitment,TextPlusLayout,0.7169811320754716,0.8085106382978723,0.76,0.9117415287628053
44,Minimum Commitment,TextPlusLayoutPlusRetrieval,0.7380952380952381,0.6595744680851063,0.6966292134831461,0.8678749671657473
